frame_id,x1,y1,x2,y2,bbox_id,confidence,lm_x1,lm_y1,lm_x2,lm_y2,lm_x3,lm_y3,lm_x4,lm_y4,lm_x5,lm_y5,yaw,pitch,roll
5051,1172.58546,0.67979,1363.18478,168.1329,96.0,0.99978,1255.61475,35.53154,1323.45276,43.1405,1297.86707,74.00144,1259.23779,100.6993,1314.47852,105.77359,-16.12981,-2.84901,4.83206
5052,1172.94142,-0.14339,1363.20661,166.63095,96.0,0.99968,1258.07178,32.28391,1322.31567,40.68322,1298.91699,72.08443,1259.91028,98.20069,1313.18713,103.77161,-16.82613,-2.64749,4.5929
5053,1172.29102,-0.98493,1362.77921,164.36845,96.0,0.99954,1257.9093,29.69858,1320.53296,39.64132,1297.7323,69.05803,1257.59558,93.85145,1311.62952,100.90689,-17.01788,-3.91223,4.49181
5054,1172.03039,-1.76839,1361.73816,161.55156,96.0,0.99968,1256.53564,26.72168,1319.11145,36.76384,1295.40198,64.17776,1257.18567,88.86649,1307.35156,95.83659,-16.60759,-4.68768,5.16721
5055,1171.7247,-1.92018,1359.95468,159.65773,96.0,0.99949,1255.84985,24.98141,1316.0824,34.61703,1292.69348,60.57722,1256.11255,85.77401,1305.21936,92.38554,-14.96301,-6.48066,7.06876
5056,1171.71779,-2.48606,1359.06346,156.60636,96.0,0.99945,1253.80298,22.39816,1315.22595,32.52909,1290.21509,57.03414,1254.38965,82.397,1303.38831,89.52288,-13.22221,-7.87459,7.12581
5057,1171.70041,-2.883,1357.91258,153.50578,96.0,0.99948,1253.01331,19.50661,1313.40723,29.06364,1289.24951,53.0379,1254.02515,79.26826,1302.75134,86.09928,-11.60723,-9.28029,7.39263
5058,1171.24328,-2.82028,1356.71268,151.20881,96.0,0.99961,1250.50671,17.75272,1311.90515,26.64732,1286.70728,52.15004,1250.6062,76.93211,1301.88513,83.31866,-9.74025,-10.30375,8.66613
5059,1170.58092,-2.85907,1355.15242,148.75143,96.0,0.99962,1248.19031,18.30887,1308.90674,26.62526,1283.66919,50.35509,1247.19324,74.90512,1299.68762,81.14656,-8.8763,-10.29378,10.29463
5060,1169.78791,-2.36408,1353.72273,147.61024,96.0,0.99965,1246.52014,19.27678,1307.21509,27.14372,1282.14954,51.41195,1246.05298,74.84943,1298.28101,80.68787,-9.50508,-7.47774,9.9693
5061,1169.24872,-1.64316,1352.25229,147.49316,96.0,0.99969,1247.01648,17.47294,1307.05188,26.28498,1281.20703,51.21847,1245.91931,76.55402,1295.89978,83.79805,-10.03901,-6.47946,9.73038
5062,1169.07974,-1.22483,1351.77285,147.27706,96.0,0.9997,1245.74109,17.90615,1306.90356,28.23584,1280.69067,51.65567,1245.4884,77.17057,1294.64111,85.43916,-9.84048,-7.59319,10.70245
5063,1169.25314,-0.66121,1351.3757,147.78558,96.0,0.99974,1245.51196,21.31436,1306.60461,31.15384,1280.56897,52.5446,1246.03906,79.95388,1294.9126,87.66336,-8.99461,-7.04377,10.05032
5064,1170.10249,0.03447,1350.49657,149.05858,96.0,0.99985,1248.55042,26.96925,1305.8103,36.33361,1282.43518,58.20684,1249.66077,83.55201,1294.65527,90.55164,-8.24618,-8.59633,7.12976
5065,1172.46314,2.07223,1351.31606,153.97973,96.0,0.99979,1249.59546,34.52836,1306.32031,40.71254,1283.64282,67.84567,1251.46533,91.4365,1298.67908,96.22232,-7.24294,-5.06286,8.53314
5066,1176.61306,3.70488,1353.57857,159.4765,96.0,0.99976,1249.60596,43.4215,1307.96533,48.35139,1282.99365,73.90514,1256.50659,99.78652,1299.2677,102.95522,-10.19698,-2.37252,12.94402
5067,1180.22003,6.01701,1355.43689,167.61603,96.0,0.99969,1255.11182,54.76072,1308.90906,59.92022,1285.3042,88.03059,1258.69141,112.45361,1298.24438,115.98389,-7.66082,-8.38287,10.12901
5068,1181.81464,8.13505,1356.082,177.06626,96.0,0.99963,1253.06519,65.80718,1308.9502,70.44002,1284.79773,97.8327,1258.69446,122.97768,1298.88025,126.48978,-8.91048,-9.89879,10.99395
5069,1183.20443,9.64821,1356.80587,186.73615,96.0,0.99958,1255.45862,78.0626,1308.83325,81.41435,1285.93347,108.44892,1258.76624,133.78938,1299.58838,136.58778,-8.05051,-8.17766,9.3063
5070,1184.5987,10.7463,1357.17606,196.4758,96.0,0.99957,1259.50647,91.52707,1311.80994,96.02576,1288.71021,121.8894,1261.6969,146.83298,1299.42163,150.73943,-9.24058,-6.82783,10.29732
5071,1185.49533,14.49379,1358.32648,208.75792,96.0,0.99943,1261.62048,100.45823,1313.97278,104.42857,1291.67834,131.38683,1264.31091,155.83452,1302.97729,159.33223,-10.85368,-9.67992,11.42487
5072,1189.10149,20.09491,1361.68105,219.88184,96.0,0.99955,1263.11377,108.21991,1317.2428,114.58759,1291.70532,139.69353,1263.69604,164.23669,1304.64832,169.61775,-11.65479,-6.72859,11.09484
5073,1192.70225,26.22736,1364.38697,230.31907,96.0,0.99968,1265.48682,114.38398,1317.90576,122.86485,1293.53052,144.63362,1264.20508,169.18503,1306.51147,176.18608,-11.72701,-7.76109,11.26234
5074,1194.84254,30.54027,1366.32855,237.56399,96.0,0.99962,1264.91187,120.23775,1319.43726,128.53389,1293.67126,151.16011,1265.66174,175.20799,1306.38623,181.86996,-12.50407,-7.09806,11.90825
5075,1195.44816,34.58334,1366.5358,243.26499,96.0,0.99962,1264.82434,124.41655,1319.97168,131.33385,1294.39185,155.69118,1267.52246,180.91409,1308.04968,186.64767,-10.96388,-2.50305,9.75662
5076,1194.47285,37.98747,1365.62332,248.92728,96.0,0.99955,1264.78796,129.1366,1317.79907,135.74126,1294.48938,160.22957,1266.50256,184.55305,1307.28955,189.89125,-10.59657,-4.47975,9.7928
5077,1194.02978,40.32856,1364.27601,252.70421,96.0,0.99971,1261.453,131.65045,1318.21667,137.84813,1293.26221,162.42686,1262.53491,189.96999,1308.24365,195.09276,-11.18404,-3.75806,8.87083
5078,1194.09355,40.96257,1363.933,255.04689,96.0,0.99974,1259.38794,135.51804,1319.03284,141.27837,1292.21912,165.69434,1261.32556,193.76591,1309.31177,198.59909,-9.03981,-4.74676,6.96761
5079,1194.88119,40.29984,1364.67582,255.83887,96.0,0.99974,1260.28113,136.17122,1320.95227,141.53856,1293.6925,165.43826,1263.08997,193.66542,1311.01038,198.28366,-9.02859,-4.82875,6.70723
5080,1195.65886,38.78773,1365.06372,255.31526,96.0,0.99971,1261.22546,134.12363,1321.67212,137.9792,1295.14417,163.23546,1265.06116,192.79828,1313.07141,196.17647,-9.58438,-5.26536,6.73776
5081,1196.32509,37.06235,1365.41604,254.06104,96.0,0.99975,1263.14709,131.04428,1322.4071,135.51968,1296.36963,161.61354,1265.51685,189.67984,1313.43933,193.56137,-9.5843,-5.80681,6.91811
5082,1197.18185,35.20425,1366.51691,252.92893,96.0,0.99976,1264.00671,130.95515,1323.5708,135.05035,1297.95959,162.84155,1266.49902,189.69347,1315.29541,193.28746,-9.20977,-6.91188,6.79158
5083,1198.46337,35.02818,1367.95996,253.68862,96.0,0.99979,1266.40955,133.05705,1326.04431,136.16376,1300.92078,165.92537,1268.62402,192.35211,1317.37952,195.26952,-9.83581,-7.99443,7.1386
5084,1198.79925,34.5151,1368.51038,253.59706,96.0,0.99978,1266.73083,133.07933,1326.72632,136.81694,1301.40393,165.09416,1268.67603,192.07101,1318.05713,195.55379,-11.03998,-7.42697,7.04678
5085,1197.25979,31.97648,1367.58446,251.55299,96.0,0.99971,1265.97534,127.9996,1325.29968,132.83998,1300.56531,159.6577,1268.38159,187.66623,1316.65356,191.81032,-10.91736,-8.83168,7.44
5086,1194.42026,29.01191,1366.03107,249.24478,96.0,0.99971,1261.80554,127.85378,1322.02783,132.8185,1296.76526,156.69072,1264.92395,184.97658,1313.3551,189.06111,-9.99287,-8.1337,6.95717
5087,1191.53057,26.75896,1364.07013,247.87798,96.0,0.99972,1260.07275,125.50797,1319.87354,130.33255,1294.93542,156.90083,1263.29114,184.6528,1311.03479,188.45982,-9.92992,-8.89812,6.87296
5088,1189.4544,24.30174,1362.53242,245.63651,96.0,0.9997,1258.97961,123.44319,1318.13599,128.45564,1293.60986,152.22972,1261.76855,182.39043,1309.50586,186.21918,-10.57338,-10.02575,6.1801
5089,1187.74439,19.9345,1361.14734,242.56216,96.0,0.99972,1258.948,118.16463,1316.7583,122.16243,1293.21411,149.08627,1260.9928,178.8006,1307.8092,182.48087,-10.27338,-10.35234,6.40245
5090,1186.1339,15.07719,1360.0627,239.37767,96.0,0.9997,1257.12842,113.44016,1315.55176,117.83759,1291.84875,142.43967,1259.70618,173.8224,1307.25513,177.84891,-10.87507,-11.13458,6.57323
5091,1184.55496,10.28993,1358.84799,235.53453,96.0,0.99969,1254.80115,110.01013,1314.82336,114.41906,1290.18567,141.21548,1257.4519,170.99742,1306.47107,174.9998,-10.37069,-12.06786,7.12096
5092,1183.35147,6.88716,1357.80277,232.19224,96.0,0.99969,1252.98303,107.31036,1314.00391,111.31573,1289.11816,137.00308,1255.32788,168.07771,1305.57605,171.76111,-10.56272,-10.30328,7.10196
5093,1182.80109,4.14407,1356.85544,228.89115,96.0,0.9997,1252.16064,104.20023,1313.21875,107.73307,1288.21069,134.48091,1255.70593,165.70935,1304.59753,168.89233,-10.6566,-10.19904,6.92326
5094,1184.19628,0.84872,1357.88699,225.74599,96.0,0.99971,1255.2439,100.56551,1314.15198,103.72517,1289.11597,130.02124,1258.99036,160.98334,1305.60071,164.13303,-10.06313,-9.48491,7.15945
5095,1185.886,-1.23611,1359.36381,222.54339,96.0,0.9997,1256.74048,95.4196,1316.7738,99.8596,1290.67847,124.91899,1259.06213,155.51939,1307.7522,159.74841,-10.40338,-10.29879,7.61473
5096,1188.09994,-2.90655,1362.14913,218.35984,96.0,0.9997,1260.82874,91.38556,1320.87524,97.64863,1295.3866,122.79776,1262.35767,150.97394,1310.42212,155.91837,-10.43886,-7.72534,7.40123
5097,1190.02439,-3.68431,1364.41034,214.8321,96.0,0.9997,1263.40955,85.7477,1322.53491,92.07479,1298.11621,116.08126,1264.34961,145.13103,1313.09155,150.27184,-9.41464,-9.05157,7.24646
5098,1193.23067,-4.70798,1368.147,209.87492,96.0,0.99975,1267.30957,79.36758,1327.19824,87.30902,1301.62415,110.95384,1267.18787,138.45753,1316.41736,145.06891,-9.85768,-6.48274,8.2547
5099,1197.53864,-5.14479,1371.67219,205.53033,96.0,0.99982,1271.5564,74.71011,1331.18298,82.37549,1305.81763,106.83738,1271.31506,134.97903,1320.06726,141.49333,-10.37682,-9.34293,8.70738
5100,1200.6809,-5.54708,1373.83667,200.8493,96.0,0.99983,1272.25073,71.70406,1333.31812,78.84247,1307.14355,102.74932,1272.44482,132.83548,1322.21301,138.9781,-9.76114,-7.01399,8.82274
5101,1203.50962,-6.04035,1375.76389,195.5162,96.0,0.99982,1276.12317,64.80796,1333.14062,71.81142,1308.55566,96.69447,1275.7052,124.02056,1322.39514,129.8024,-8.2215,-9.60866,10.08334
5102,1206.37826,-6.43012,1378.35563,189.87106,96.0,0.99984,1276.55432,59.14964,1333.87158,65.30708,1308.9696,92.77316,1276.12402,118.57294,1324.08228,123.64533,-9.71601,-6.61501,9.51588
5103,1208.17488,-5.77082,1380.33972,186.5057,96.0,0.99984,1278.43103,57.25132,1337.13281,65.08459,1311.48499,91.54731,1276.60291,116.36543,1325.75122,122.72423,-6.95853,-7.4234,7.52328
5104,1210.33686,-4.80808,1382.51452,184.54495,96.0,0.99982,1279.47644,57.0461,1338.35059,64.01642,1312.33325,90.16447,1278.3429,115.60765,1327.01685,121.32986,-6.57799,-7.89363,7.95039
5105,1213.08557,-3.82189,1385.07766,183.52114,96.0,0.99979,1280.5946,55.12076,1339.8866,62.44935,1312.43213,89.0529,1280.38806,114.67906,1325.95776,120.69594,-6.15557,-4.75459,9.0923
5106,1215.01834,-3.07105,1386.93252,182.77116,96.0,0.99981,1282.93567,53.56429,1341.03467,61.5033,1314.27612,86.6578,1285.03564,114.31943,1327.5603,120.41604,-6.78818,-3.18262,7.10868
5107,1216.2262,-2.17045,1387.79145,183.02776,96.0,0.99982,1282.32544,55.418,1341.11572,63.61367,1313.37341,86.64887,1284.32434,115.40995,1327.34204,121.86425,-6.2308,-3.50305,6.80365
5108,1215.5712,-1.56799,1387.01996,183.30586,96.0,0.99982,1280.73767,56.03272,1340.00342,64.48269,1311.87744,86.049,1282.03003,115.77411,1326.24524,122.58909,-5.34846,-3.03864,6.7204
5109,1213.69818,-1.14685,1385.30378,183.62967,96.0,0.99981,1278.11108,55.87873,1337.80396,64.17072,1309.6438,86.04123,1278.73303,116.17413,1323.35168,123.05087,-5.72173,-2.87482,6.80985
5110,1212.65926,-1.35406,1383.86919,182.73459,96.0,0.9998,1276.79321,53.66497,1335.58704,61.4404,1307.8092,82.67599,1278.46729,113.37032,1321.90906,119.81608,-5.89688,-1.14146,7.00021
5111,1211.03473,-2.10839,1381.80913,180.25862,96.0,0.99978,1277.39771,51.57145,1334.35864,59.15254,1308.01221,81.81762,1279.60303,110.79162,1321.85596,116.63533,-6.09077,-1.35464,6.87366
5112,1209.59808,-1.90991,1380.23769,179.42717,96.0,0.99977,1274.09814,49.82116,1333.08911,56.47073,1306.24719,80.27932,1276.68665,109.0781,1321.30493,114.48805,-4.74409,-1.32749,6.83334
5113,1207.68619,-1.48058,1377.83592,179.31124,96.0,0.99985,1272.12085,51.08016,1329.63733,56.16139,1303.93848,81.28558,1274.98071,110.41566,1319.09192,114.59358,-5.05531,-0.19792,6.6635
5114,1206.40655,-0.68691,1376.55208,180.4366,96.0,0.99985,1269.26697,55.00383,1327.75427,58.89195,1301.33081,85.9614,1273.35413,115.3717,1317.03711,118.64629,-4.45642,-0.9424,6.10686
5115,1205.85513,0.15605,1375.78114,182.32409,96.0,0.99982,1268.85706,59.78585,1327.74878,64.23233,1299.88318,89.95538,1274.35413,120.26701,1316.85779,123.66884,-4.38238,-3.02177,5.31865
5116,1205.60542,0.61673,1375.38972,183.98072,96.0,0.99981,1268.72534,60.76447,1327.52112,65.91051,1298.74121,90.31928,1273.77991,121.01541,1316.17603,125.00681,-4.86053,-3.67655,4.87199
5117,1205.16348,0.7182,1374.87819,185.13584,96.0,0.99981,1268.21313,61.44796,1327.27222,66.69786,1298.53027,90.69095,1272.97339,121.29717,1316.14111,125.4241,-5.36971,-3.83751,4.50888
5118,1204.20449,0.48777,1373.91821,185.54716,96.0,0.99981,1267.58154,61.32153,1326.16357,66.24844,1298.34875,90.12756,1272.65845,120.96734,1315.90076,124.76536,-5.65727,-3.1587,4.06331
5119,1202.43709,0.503,1371.99712,186.31814,96.0,0.99982,1266.03577,61.45487,1324.00708,65.8969,1296.58569,90.45313,1271.20068,121.5215,1314.91699,124.85522,-5.81729,-2.80481,3.50201
5120,1200.50202,0.27837,1370.31969,186.51026,96.0,0.99983,1263.78625,61.08363,1322.52185,65.72746,1294.76245,88.86555,1268.59985,120.92761,1313.76367,124.48568,-5.19203,-1.34679,2.66254
5121,1197.87761,0.38528,1368.09278,187.29859,96.0,0.99979,1260.33447,62.57331,1320.16687,66.22459,1292.32947,90.25875,1266.14966,122.48103,1311.83557,125.34393,-5.37518,-2.32908,2.6131
5122,1195.77244,0.49052,1366.01501,188.14422,96.0,0.99978,1258.83044,64.43384,1317.95923,67.79563,1291.02625,91.58388,1264.39929,124.55463,1310.29272,127.22768,-5.91785,-1.92858,2.16406
5123,1194.1202,0.75474,1364.43331,189.44892,96.0,0.99979,1258.06372,66.78919,1317.15759,69.94739,1291.03052,96.7567,1264.01733,128.24055,1309.30396,130.65688,-6.48454,-1.60587,1.78827
5124,1194.30546,0.69209,1364.41622,190.16426,96.0,0.99978,1260.43274,66.03836,1318.94971,69.908,1292.57849,95.61684,1265.32373,126.95282,1310.68372,129.94061,-6.8541,-1.60222,2.04513
5125,1194.36497,0.40362,1364.70066,190.27772,96.0,0.99975,1259.25452,64.96981,1319.30835,68.51362,1292.05188,92.73177,1264.85327,125.63482,1311.34045,128.44319,-6.54549,-1.36473,1.96954
5126,1193.82048,0.20745,1364.44812,190.35454,96.0,0.99974,1257.91528,64.66949,1318.34277,68.0238,1291.0802,92.50653,1264.04333,125.90864,1310.63855,128.55659,-6.92955,-1.07156,1.73788
5127,1193.24371,0.32033,1364.30242,191.01123,96.0,0.99974,1258.00745,65.25755,1318.37036,68.6382,1291.47668,94.72492,1264.66199,127.70353,1310.36743,130.24699,-7.52565,-1.39066,1.98055
5128,1192.90152,0.41545,1364.49495,191.72185,96.0,0.99974,1259.17944,66.07245,1318.45715,68.92407,1292.47009,95.90034,1266.15845,128.03404,1311.06238,130.02122,-7.85168,-1.41579,1.8437
5129,1193.38474,0.50716,1365.18621,192.48981,96.0,0.99973,1261.78235,65.7987,1321.1062,70.09863,1294.84546,95.69785,1267.13733,127.93527,1311.92542,131.13037,-8.5318,-1.47614,2.20434
5130,1193.98954,0.58152,1365.62384,193.27389,96.0,0.99976,1262.8335,66.50128,1322.1969,70.58268,1296.30676,96.97938,1267.83032,129.43069,1312.78345,132.44969,-8.79269,-2.54228,2.52482
5131,1194.52588,0.10489,1366.08717,192.78054,96.0,0.99975,1262.73303,65.50072,1321.25903,69.56571,1295.00537,94.85346,1268.06396,126.98414,1312.02136,130.05724,-8.7542,-3.2056,3.03563
5132,1194.98769,-0.62924,1366.50237,191.22828,96.0,0.99975,1262.63281,63.27695,1321.67456,68.2928,1294.90503,93.09013,1268.03162,124.47793,1311.5293,128.2859,-8.90942,-2.75235,3.53345
5133,1194.72536,-0.92482,1366.30972,190.10381,96.0,0.99978,1263.33569,61.29542,1321.43994,66.69196,1295.25269,90.98517,1267.01147,120.96032,1312.5199,124.98324,-8.40607,-2.35674,4.26407
5134,1194.85997,-1.21733,1366.34013,188.72783,96.0,0.9998,1263.85535,58.53297,1321.6134,64.11326,1295.77734,88.24948,1267.73938,119.54009,1312.25549,123.58357,-9.13118,-2.46597,5.44594
5135,1195.27744,-1.43742,1366.84128,187.27198,96.0,0.9998,1265.27795,57.30038,1323.10815,63.82264,1297.79126,88.28921,1268.1875,118.30882,1312.75562,123.13727,-9.6111,-1.28584,6.18189
5136,1195.66615,-1.6849,1367.46147,185.55318,96.0,0.99982,1266.81982,55.69954,1324.16968,61.97066,1299.75818,88.72326,1269.85876,117.30518,1314.08398,121.81716,-9.62477,-1.99756,6.96898
5137,1197.64689,-2.02803,1369.37798,183.38449,96.0,0.99984,1269.06824,53.87771,1325.53442,60.09076,1301.32312,87.01633,1270.38916,114.88688,1315.12805,119.23936,-9.82561,-0.5167,6.87531
5138,1199.4802,-2.0873,1371.40919,181.6153,96.0,0.99983,1271.46289,52.00581,1328.43652,58.74704,1304.56262,83.55939,1273.33057,113.48158,1317.67346,118.25582,-9.0864,-0.35023,6.43404
5139,1202.3818,-1.58624,1374.45653,181.20315,96.0,0.9998,1275.79077,52.53981,1333.18201,59.69315,1308.95325,82.28386,1277.49158,113.90569,1321.85767,119.26534,-9.43048,-0.95144,6.6277
5140,1206.34192,-0.4974,1378.66688,182.68923,96.0,0.99978,1280.11328,54.53923,1338.93689,63.05916,1313.70288,85.93027,1281.16565,115.84563,1325.52209,122.44074,-9.06012,-0.01664,7.52739
5141,1211.05461,-0.46509,1383.34485,182.54038,96.0,0.99982,1284.48035,54.57198,1342.64258,63.15719,1317.30017,86.12475,1284.63013,115.4251,1328.04346,122.06345,-10.49512,-0.23395,8.69443
5142,1213.11901,-0.62466,1385.15405,181.93904,96.0,0.99983,1285.48718,52.38832,1342.78882,61.05035,1318.34937,84.73472,1284.86377,113.22627,1328.32983,119.95769,-11.68559,0.55307,8.81094
5143,1213.25043,-0.88876,1385.22237,180.93196,96.0,0.99984,1286.06128,51.56968,1343.04028,60.00206,1319.32507,84.96692,1286.9408,111.79568,1329.77869,118.3168,-12.05763,0.97012,9.97314
5144,1213.51355,-0.93357,1385.4781,180.22568,96.0,0.99982,1286.6814,50.55511,1343.15625,59.21078,1319.64758,84.06343,1287.43945,111.12766,1330.06421,117.77073,-11.64915,1.69153,9.88654
5145,1215.55516,-1.0078,1386.87555,179.4027,96.0,0.99985,1288.09094,50.63399,1343.17554,59.30486,1319.74219,83.29849,1287.61499,110.65693,1330.44543,116.83266,-11.59287,0.81832,9.7052
5146,1216.95198,-0.68743,1387.86525,179.47372,96.0,0.99984,1288.81653,51.46118,1345.29883,60.83942,1320.77747,84.18231,1287.76807,111.23644,1331.95178,118.14117,-11.76597,0.28558,10.3197
5147,1219.44018,0.25488,1389.72336,181.30623,96.0,0.99983,1289.86255,56.32472,1345.13733,65.88215,1319.39111,85.15923,1291.25708,114.91286,1332.53796,122.18871,-11.07988,0.12524,9.93115
5148,1221.70753,1.35684,1391.83763,184.32309,96.0,0.9998,1291.86023,61.41226,1348.3075,71.32137,1321.74902,90.99545,1293.0321,118.86101,1334.64758,126.61756,-9.76451,-1.51552,11.33256
5149,1223.08461,2.55113,1393.20634,188.45962,96.0,0.99977,1294.11145,66.79379,1350.48816,78.63277,1323.67285,98.25433,1293.60974,124.77904,1336.01929,134.48593,-9.6635,0.10485,11.79959
5150,1223.69279,3.31964,1393.84043,192.55496,96.0,0.99976,1292.85144,73.12413,1349.33313,84.87659,1321.71875,105.17019,1290.09521,131.11859,1334.20056,140.68568,-9.30851,-4.01686,11.48882
5151,1222.11928,4.45903,1393.23734,198.22483,96.0,0.99975,1291.78296,80.51881,1348.29944,93.19186,1321.06934,112.32162,1286.92786,136.64444,1332.93152,146.91939,-9.94975,-3.87656,11.62321
5152,1218.83658,5.80734,1390.44544,205.18266,96.0,0.99974,1287.78662,85.80762,1344.6377,96.83388,1317.10425,120.36579,1285.10254,146.91913,1327.84839,156.08505,-8.96964,-4.37711,12.55438
5153,1212.82125,7.80251,1386.14911,214.85368,96.0,0.9995,1287.5697,99.0554,1337.59705,106.53494,1315.40186,133.73816,1284.79712,155.1347,1323.65881,161.45786,-12.82057,-16.63658,13.62282
5154,1202.60113,14.25266,1377.40073,229.97289,96.0,0.9994,1272.82812,114.69099,1325.95483,122.13899,1301.39331,152.20911,1270.85205,174.6105,1309.54016,181.0295,-15.2837,-22.58231,14.02867
5155,1188.79641,28.46225,1364.52449,251.81037,96.0,0.99819,1256.08545,140.18935,1305.74438,146.04045,1282.56775,177.62009,1254.27393,199.91841,1292.53992,205.56,-8.5906,-21.04959,9.75189
5156,1169.12456,53.16804,1346.90008,286.02302,96.0,0.99241,1227.29102,169.05544,1282.82581,174.73587,1255.78503,212.8468,1229.24597,243.16042,1265.91858,247.79974,-17.93973,-32.49807,13.5463
5157,1144.90476,78.69432,1325.95241,320.6388,96.0,0.99128,1204.50159,199.37416,1261.90161,207.47635,1230.88647,246.35933,1204.87024,275.22247,1243.72461,281.73303,-17.52596,-30.68909,13.02232
5158,1122.27575,104.72352,1305.36744,349.59221,96.0,0.99234,1178.22852,226.75165,1234.45251,230.78642,1203.95654,267.78101,1184.87061,296.76709,1222.27673,300.73215,-18.80747,-30.61486,13.30116
5159,1097.50441,129.48113,1281.13621,377.53143,96.0,0.98721,1158.93323,247.41692,1215.86047,253.12872,1187.00391,288.7233,1160.66162,319.97144,1199.35352,324.84598,-22.83945,-25.25972,13.28215
5160,1069.99436,148.14114,1254.24654,395.26528,96.0,0.99333,1151.21045,266.28732,1201.14941,268.47244,1182.63354,301.39468,1147.37512,328.65796,1182.30164,331.35031,-30.43481,-31.05545,10.2564
5161,1035.26651,168.40393,1219.46736,409.89334,96.0,0.98876,1105.9978,282.52734,1160.26941,278.39511,1141.27307,313.33762,1107.03467,338.32507,1146.71362,336.3855,-37.18952,-15.83633,8.02224
5162,991.99193,183.92697,1177.25731,419.11954,96.0,0.9882,1056.63159,297.63138,1115.0614,294.57565,1093.28821,325.29465,1056.79016,349.35971,1097.50256,348.25848,-12.84157,-15.87811,6.70946
5163,938.25685,201.61041,1124.07165,429.50322,96.0,0.98812,989.35962,309.75168,1050.59875,306.9902,1024.07861,338.55768,993.30573,363.22037,1035.10608,362.02618,-19.65722,2.76407,8.73291
5164,876.77888,214.97255,1064.34931,442.40303,96.0,0.99406,929.16455,322.57175,989.4762,320.28259,961.96918,355.74658,926.97974,380.28156,966.47241,379.52756,-3.90106,-0.44868,4.88338
